PartNumber,Desc,SUnder,Supercession,SurchVal,RRP,Stklevel
CK74128,WSL CAT FITTING KIT ,,                      ,,3.96,1 Left
CK74133,WSL CAT FITTING KIT ,,                      ,,2.2400000000000002,Less than 10
CK74135,WSL CAT FITTING KIT ,,                      ,,11.07,Good
CK74137,WSL CAT FITTING KIT ,,                      ,,4.4299999999999997,Less than 5
CK74138,WSL CAT FITTING KIT ,,                      ,,5.21,Less than 5
CK74504,WSL CAT FITTING KIT ,,                      ,,1.6699999999999999,Less than 5
CK74509,WSL CAT FITTING KIT ,,                      ,,3.1000000000000001,Less than 10
CK74511,WSL CAT FITTING KIT ,,                      ,,2.8900000000000001,Good
CK83060,WSL CAT FITTING KIT ,,                      ,,1.5900000000000001,1 Left
CK83068,WSL CAT FITTING KIT ,,                      ,,1.52,Less than 10
CK83093,WSL CAT FITTING KIT ,,                      ,,1.45,Good
CK83104,WSL CAT FITTING KIT ,,                      ,,1.55,Less than 5
CK83121,WSL CAT FITTING KIT ,,                      ,,1.6200000000000001,Less than 10
CK83153,WSL CAT FITTING KIT ,,                      ,,6.7300000000000004,Less than 5
CK83154,WSL CAT FITTING KIT ,,                      ,,4.4699999999999998,Less than 10
CK83155,WSL CAT FITTING KIT ,,                      ,,2.6600000000000001,Less than 5
CK83157,WSL CAT FITTING KIT ,,                      ,,4.0599999999999996,Less than 5
CK83501,WSL CAT FITTING KIT ,,                      ,,1.1100000000000001,Less than 10
CK83502,WSL CAT FITTING KIT ,,                      ,,2.6600000000000001,Good
CK83504,WSL CAT FITTING KIT ,,                      ,,2.3999999999999999,Less than 5
CK83506,WSL CAT FITTING KIT ,,                      ,,3.3500000000000001,Less than 10
CK83510,WSL CAT FITTING KIT ,,                      ,,3.1299999999999999,Good
CK84023,WSL CAT FITTING KIT ,,                      ,,4.7999999999999998,Less than 10
CK84024,WSL CAT FITTING KIT ,,                      ,,2.0499999999999998,Less than 10
CK84038,WSL CAT FITTING KIT ,,                      ,,2.1200000000000001,Less than 5
CK84040,WSL CAT FITTING KIT ,,                      ,,3.21,Less than 10
CK84042,WSL CAT FITTING KIT ,,                      ,,1.48,Less than 5
CK87001,WSL CAT FITTING KIT ,,                      ,,1.55,1 Left
CK88001,WSL CAT FITTING KIT ,,                      ,,2.0499999999999998,Less than 5
CK88008,WSL CAT FITTING KIT ,,                      ,,1.9299999999999999,1 Left
CK88010,WSL CAT FITTING KIT ,,                      ,,3.0600000000000001,1 Left
CK89006,WSL CAT FITTING KIT ,,                      ,,3.04,Less than 10
CK89007,WSL CAT FITTING KIT ,,                      ,,2.5099999999999998,Good
CK89008,WSL CAT FITTING KIT ,,                      ,,3.9700000000000002,Less than 5
CK91032,WSL CAT FITTING KIT ,,                      ,,3.21,Less than 5
CK91042,WSL CAT FITTING KIT ,,                      ,,3.8399999999999999,1 Left
CK91046,WSL CAT FITTING KIT ,,                      ,,2.5899999999999999,Less than 5
CK91055,WSL CAT FITTING KIT ,,                      ,,3.9500000000000002,Less than 5
CK91057,WSL CAT FITTING KIT ,,                      ,,5.6100000000000003,1 Left
CK91058,WSL CAT FITTING KIT ,,                      ,,4.1699999999999999,Less than 10
CK91059,WSL CAT FITTING KIT ,,                      ,,6.6399999999999997,1 Left
CK91062,WSL CAT FITTING KIT ,,                      ,,4.5700000000000003,Less than 5
CK91063,WSL CAT FITTING KIT ,,                      ,,7.3399999999999999,Less than 5
CK91067,WSL CAT FITTING KIT ,,                      ,,8.4700000000000006,1 Left
CK91501,WSL CAT FITTING KIT ,,                      ,,2.5299999999999998,Good
CK91502,WSL CAT FITTING KIT ,,                      ,,3.9399999999999999,Less than 5
CK91504,WSL CAT FITTING KIT ,,                      ,,2.9900000000000002,Less than 5
CK95000,WSL CAT FITTING KIT ,,                      ,,1.8700000000000001,Less than 5
CK95004,WSL CAT FITTING KIT ,,                      ,,1.24,Less than 5
CK95017,WSL CAT FITTING KIT ,,                      ,,1.47,Less than 5
CK95063,WSL CAT FITTING KIT ,,                      ,,1.76,Less than 5
CK95068,WSL CAT FITTING KIT ,,                      ,,2.8300000000000001,Less than 5
CK95069,WSL CAT FITTING KIT ,,                      ,,1.5900000000000001,Less than 5
CK95079,WSL CAT FITTING KIT ,,                      ,,1.75,Less than 10
CK95081,WSL CAT FITTING KIT ,,                      ,,2.1499999999999999,Less than 10
CK95083,WSL CAT FITTING KIT ,,                      ,,1.77,Less than 5
CK95087,WSL CAT FITTING KIT ,,                      ,,3.2599999999999998,Less than 10
CK95088,WSL CAT FITTING KIT ,,                      ,,8.3200000000000003,Less than 10
CK95089,WSL CAT FITTING KIT ,,                      ,,3.25,Less than 10
CK95092,WSL CAT FITTING KIT ,,                      ,,3.5099999999999998,Less than 5
CK95093,WSL CAT FITTING KIT ,,                      ,,3.6800000000000002,1 Left
CK95096,WSL CAT FITTING KIT ,,                      ,,4.1500000000000004,Less than 5
CK95099,WSL CAT FITTING KIT ,,                      ,,2.8999999999999999,1 Left
CK95100,WSL CAT FITTING KIT ,,                      ,,3.98,Less than 5
CK95101,WSL CAT FITTING KIT ,,                      ,,5.1299999999999999,1 Left
CK95102,WSL CAT FITTING KIT ,,                      ,,3.54,Less than 5
CK95104,WSL CAT FITTING KIT ,,                      ,,3.8999999999999999,Less than 5
CK95106,WSL CAT FITTING KIT ,,                      ,,3.98,1 Left
CK95107,WSL CAT FITTING KIT ,,                      ,,6.2300000000000004,1 Left
CK95108,WSL CAT FITTING KIT ,,                      ,,7.3899999999999997,Less than 5
CK95110,WSL CAT FITTING KIT ,,                      ,,4.2400000000000002,1 Left
CK95111,WSL CAT FITTING KIT ,,                      ,,5.4299999999999997,1 Left
CK95112,WSL CAT FITTING KIT ,,                      ,,8.1999999999999993,Less than 5
CK95116,WSL CAT FITTING KIT ,,                      ,,7.2699999999999996,1 Left
CK95118,WSL CAT FITTING KIT ,,                      ,,16.82,1 Left
CK95123,WSL CAT FITTING KIT ,,                      ,,8.0399999999999991,1 Left
CK95500,WSL CAT FITTING KIT ,,                      ,,2.1600000000000001,Less than 5
CK95503,WSL CAT FITTING KIT ,,                      ,,1.6899999999999999,Less than 10
CK95509,WSL CAT FITTING KIT ,,                      ,,1.8999999999999999,Less than 5
CK95514,WSL CAT FITTING KIT ,,                      ,,1.77,Less than 10
CK97052,WSL CAT FITTING KIT ,,                      ,,3.1000000000000001,Less than 10
CK97086,WSL CAT FITTING KIT ,,                      ,,1.3400000000000001,Less than 5
CK97096,WSL CAT FITTING KIT ,,                      ,,1.0700000000000001,Less than 5
CK97112,WSL CAT FITTING KIT ,,                      ,,1.6200000000000001,Good
CK97140,WSL CAT FITTING KIT ,,                      ,,2.1099999999999999,Less than 5
CK97143,WSL CAT FITTING KIT ,,                      ,,2.6899999999999999,Less than 10
CK97144,WSL CAT FITTING KIT ,,                      ,,1.3,Less than 10
CK97147,WSL CAT FITTING KIT ,,                      ,,1.55,Less than 5
CK97148,WSL CAT FITTING KIT ,,                      ,,1.22,Good
CK97150,WSL CAT FITTING KIT ,,                      ,,2.2599999999999998,Less than 5
CK97153,WSL CAT FITTING KIT ,,                      ,,2.1699999999999999,Good
CK97155,WSL CAT FITTING KIT ,,                      ,,1.8100000000000001,Good
CK97161,WSL CAT FITTING KIT ,,                      ,,2.1400000000000001,Less than 10
CK97162,WSL CAT FITTING KIT ,,                      ,,4.5,1 Left
CP002,IGNITION COIL       ,,                      ,,8.25,Good
CP006,IGNITION COIL       ,,                      ,,8.75,Good
CP016,IGNITION COIL       ,,                      ,,12,Less than 5
CP343,IGNITION COIL       ,,                      ,,10.390000000000001,Good
CS1237,WSL CAM & CRANK SENS,,                      ,,24.079999999999998,Less than 5
CS18/B,UNIVERSAL SINGLE LEA,,                      ,,1.1899999999999999,Good
CS18/O,UNIVERSAL SINGLE LEA,,                      ,,1.1899999999999999,Good
CS20001,WSL CONCENTRIC SLAVE,,                      ,,19.370000000000001,Good
CS20005,WSL CONCENTRIC SLAVE,,                      ,,34.990000000000002,1 Left
CS20010,WSL CONCENTRIC SLAVE,,                      ,,39.590000000000003,Less than 5
CS20012,WSL CONCENTRIC SLAVE,,                      ,,23.789999999999999,Less than 5
CS20014,WSL CONCENTRIC SLAVE,,                      ,,51.289999999999999,Less than 5
CS20019,WSL CONCENTRIC SLAVE,,                      ,,58.170000000000002,1 Left
CS20020,WSL CONCENTRIC SLAVE,,                      ,,134.47,Less than 5
CS20021,WSL CONCENTRIC SLAVE,,                      ,,49.82,Less than 5
CS20022,WSL CONCENTRIC SLAVE,,                      ,,26.449999999999999,Less than 5
CS20026,WSL CONCENTRIC SLAVE,,                      ,,30.140000000000001,1 Left
CS20027,WSL CONCENTRIC SLAVE,,                      ,,41.840000000000003,Less than 5
CS20028,WSL CONCENTRIC SLAVE,,                      ,,36.210000000000001,Less than 5
CS20029,WSL CONCENTRIC SLAVE,,                      ,,38.619999999999997,1 Left
CS20032,WSL CONCENTRIC SLAVE,,                      ,,41.009999999999998,Less than 5
CS20033,WSL CONCENTRIC SLAVE,,                      ,,48.270000000000003,Less than 5
CS20035,WSL CONCENTRIC SLAVE,,                      ,,24.440000000000001,1 Left
CS20040,WSL CONCENTRIC SLAVE,,                      ,,54.619999999999997,Less than 10
CS20041,WSL CONCENTRIC SLAVE,,                      ,,35.630000000000003,Less than 5
CS20042,WSL CONCENTRIC SLAVE,,                      ,,45.560000000000002,1 Left
CS20043,WSL CONCENTRIC SLAVE,,                      ,,54.43,Less than 5
CS20045,WSL CONCENTRIC SLAVE,,                      ,,33.329999999999998,Less than 5
CS20048,WSL CONCENTRIC SLAVE,,                      ,,45.25,Less than 5
CS20051,WSL CONCENTRIC SLAVE,,                      ,,58.030000000000001,Less than 10
CS20054,WSL CONCENTRIC SLAVE,,                      ,,38.43,Good
CS24/B,UNIVERSAL SINGLE LEA,,                      ,,1.3100000000000001,Good
CS24/O,UNIVERSAL SINGLE LEA,,                      ,,1.3100000000000001,Good
CS30/B,UNIVERSAL SINGLE LEA,,                      ,,1.4399999999999999,Good
CS30/O,UNIVERSAL SINGLE LEA,,                      ,,1.4399999999999999,Good
CS36/B,UNIVERSAL SINGLE LEA,,                      ,,1.5800000000000001,Good
CS36/O,UNIVERSAL SINGLE LEA,,                      ,,1.5800000000000001,Good
CS42/B,UNIVERSAL SINGLE LEA,,                      ,,1.6699999999999999,Good
CS42/O,UNIVERSAL SINGLE LEA,,                      ,,1.6699999999999999,Good
CS48/B,UNIVERSAL SINGLE LEA,,                      ,,1.8799999999999999,Less than 5
CS48/O,UNIVERSAL SINGLE LEA,,                      ,,1.8799999999999999,Less than 5
CU1007BRE,WSL IGNITION COIL - ,,                      ,,17.5,Good
89767,DIESEL HAND PRIMER  ,,                      ,,38.640000000000001,Less than 10
D12-6000,DIESEL HAND PRIMER  ,,                      ,,38.640000000000001,Less than 10
D12-6001,DIESEL HAND PRIMER  ,,                      ,,33.18,Less than 5
D12-6210A,DIESEL HAND PRIMER  ,,                      ,,12.19,Good
D12-6215,WSL DIESEL HAND PRIM,,                      ,,64.439999999999998,Good
D12-6218,WSL DIESEL HAND PRIM,,                      ,,34.609999999999999,1 Left
D12-6404,WSL DIESEL HAND PRIM,,                      ,,19.210000000000001,Good
D82-0554,DIESEL SOLENOID     ,,                      ,,14.02,1 Left
D82-0647,WSL DIESEL SOLENOID ,,                      ,,14.56,1 Left
D82-0648,WSL DIESEL SOLENOID ,,                      ,,37.229999999999997,Less than 5
DH35,DUCT HOSE           ,,                      ,,1.9099999999999999,Less than 10
DH45,DUCT HOSE           ,,                      ,,2.0699999999999998,Less than 10
DH55,DUCT HOSE           ,,                      ,,2.3799999999999999,Good
DH60,DUCT HOSE           ,,                      ,,2.5299999999999998,Good
DI076,DIESEL INJECTOR     ,,                      ,,49.060000000000002,Less than 5
DI1000,WSL DIESEL ADAPTOR  ,,                      ,,1.3200000000000001,Good
DLS4036,WSL DOOR LIGHT SWIT ,,                      ,,5.1900000000000004,Less than 5
DLS4047,WSL DOOR LIGHT SWIT ,,                      ,,7.6200000000000001,Less than 5
DLS4050,WSL DOOR LIGHT SWIT ,,                      ,,4.6399999999999997,Less than 5
DLS4052,WSL DOOR LIGHT SWIT ,,                      ,,4.0199999999999996,1 Left
DLS4055,WSL DOOR LIGHT SWIT ,,                      ,,8.3100000000000005,Less than 5
DLS4060,WSL DOOR LIGHT SWIT ,,                      ,,10.73,Less than 10
DPF1000,WSL DPF             ,,                      ,,70.310000000000002,Less than 5
DPF1003,WSL DPF             ,,                      ,,122.56,1 Left
DPF1013,WSL DPF             ,,                      ,,83.159999999999997,1 Left
DPF1015,WSL DPF             ,,                      ,,125.81,1 Left
DPF1017,WSL DPF             ,,                      ,,218.78999999999999,1 Left
DPF1023,WSL DPF             ,,                      ,,328.18000000000001,1 Left
DPF1025,WSL DPF             ,,                      ,,419.86000000000001,Less than 5
DPF1030,WSL DPF             ,,                      ,,76.579999999999998,1 Left
DPF1036,WSL DPF             ,,                      ,,255.69,Less than 5
DPF1038,WSL DPF             ,,                      ,,208.38999999999999,Less than 5
DPF1045,WSL DPF             ,,                      ,,105.15000000000001,1 Left
DPF1046,WSL DPF             ,,                      ,,184.09999999999999,Less than 5
DPF1052,WSL DPF             ,,                      ,,198.77000000000001,Less than 5
DPF1053,WSL DPF             ,,                      ,,159.74000000000001,Less than 5
DPF1062,WSL DPF             ,,                      ,,81.040000000000006,Less than 5
DPF1064,WSL DPF             ,,                      ,,199.63999999999999,1 Left
DPF1077,WSL DPF             ,,                      ,,440.87,Less than 5
DPF1085,WSL DPF             ,,                      ,,352.29000000000002,Less than 5
DPF1100,WSL DPF             ,,                      ,,244.91999999999999,1 Left
DPF1104,WSL DPF             ,,                      ,,78.680000000000007,Less than 5
DPF1105,WSL DPF             ,,                      ,,85.819999999999993,1 Left
DPF1115,WSL DPF             ,,                      ,,303.85000000000002,Less than 5
DPF1137,WSL DPF             ,,                      ,,266.68000000000001,1 Left
DPF1139,WSL DPF             ,,                      ,,263.99000000000001,Less than 5
DPF1145,WSL DPF             ,,                      ,,92.069999999999993,1 Left
DPF1146,WSL DPF             ,,                      ,,88.840000000000003,1 Left
DPF6010,WSL DPF             ,,                      ,,193.13999999999999,Less than 5
DPF6014,WSL DPF             ,,                      ,,264.64999999999998,1 Left
DPF6021,WSL DPF             ,,                      ,,387.76999999999998,Less than 5
DPF6026,WSL DPF             ,,                      ,,196.91,Less than 10
DPF6028,WSL DPF             ,,                      ,,116.3,1 Left
DPF6029,WSL DPF             ,,                      ,,118.64,Less than 5
DPF6033,WSL DPF             ,,                      ,,445.89999999999998,Less than 5
DPF6040,WSL DPF             ,,                      ,,427.18000000000001,Less than 5
DPF6043,WSL DPF             ,,                      ,,215.56999999999999,1 Left
DPF6047,WSL DPF             ,,                      ,,200.53,1 Left
DPF6050,WSL DPF             ,,                      ,,267.74000000000001,1 Left
DPF6059,WSL DPF             ,,                      ,,254.91999999999999,Less than 5
DPF6068,WSL DPF             ,,                      ,,250.69,1 Left
DPF6069,WSL DPF             ,,                      ,,154.34,1 Left
DPF6074,WSL DPF             ,,                      ,,429.88,1 Left
DPF6075,WSL DPF             ,,                      ,,127.2,1 Left
DPF6080,WSL DPF             ,,                      ,,376.86000000000001,1 Left
DPF6082,WSL DPF             ,,                      ,,475.29000000000002,Good
DPF6084,WSL DPF             ,,                      ,,472.73000000000002,1 Left
DPF6087,WSL DPF             ,,                      ,,525.27999999999997,1 Left
DPF6089,WSL DPF             ,,                      ,,587.75,1 Left
DPF6090,WSL DPF             ,,                      ,,224.90000000000001,Less than 10
DPF6093,WSL DPF             ,,                      ,,476.49000000000001,1 Left
DPF6094,WSL DPF             ,,                      ,,600.49000000000001,1 Left
DPF6096,WSL DPF             ,,                      ,,388.02999999999997,1 Left
DPF6102,WSL DPF             ,,                      ,,456.94999999999999,1 Left
